const_parse	dep_parse	ner	question	questionid	storyid
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (NNP Laura))
      (VP (VB decide)
        (S
          (VP (TO to)
            (VP (VB grow)
              (NP (NN corn)))))))
    (. ?)))"	"Where	WRB	4	advmod
did	VBD	4	aux
Laura	NNP	4	nsubj
decide	VB	0	ROOT
to	TO	6	mark
grow	VB	4	xcomp
corn	NN	6	dobj
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Laura', 'characterOffsetBegin': 10, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	Where did Laura decide to grow corn?	13573c2e-5eed-40eb-bbe5-ed259b5c76a6_Q1	13573c2e-5eed-40eb-bbe5-ed259b5c76a6
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Laura))
      (VP (VB realize)))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
Laura	NNP	4	nsubj
realize	VB	0	ROOT
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Laura', 'characterOffsetBegin': 9, 'characterOffsetEnd': 14, 'ner': 'PERSON'}]"	What did Laura realize?	13573c2e-5eed-40eb-bbe5-ed259b5c76a6_Q2	13573c2e-5eed-40eb-bbe5-ed259b5c76a6
"(ROOT
  (SBARQ
    (WHNP (WDT What) (NN idea))
    (SQ (VBD did)
      (NP (NNP Laura))
      (VP (VB decide)
        (S
          (VP (TO to)
            (VP (VB abandon))))))
    (. ?)))"	"What	WDT	2	det
idea	NN	5	dobj
did	VBD	5	aux
Laura	NNP	5	nsubj
decide	VB	0	ROOT
to	TO	7	mark
abandon	VB	5	xcomp
?	.	5	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Laura', 'characterOffsetBegin': 14, 'characterOffsetEnd': 19, 'ner': 'PERSON'}]"	What idea did Laura decide to abandon?	13573c2e-5eed-40eb-bbe5-ed259b5c76a6_Q3	13573c2e-5eed-40eb-bbe5-ed259b5c76a6
"(ROOT
  (SBARQ
    (WHNP (WDT What) (NN color))
    (SQ (VBD was)
      (NP
        (NP (NNP Andy) (POS 's))
        (NN costume)))
    (. ?)))"	"What	WDT	2	det
color	NN	3	dobj
was	VBD	0	ROOT
Andy	NNP	6	nmod:poss
's	POS	4	case
costume	NN	3	nsubj
?	.	3	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Andy', 'characterOffsetBegin': 15, 'characterOffsetEnd': 19, 'ner': 'PERSON'}]"	What color was Andy's costume?	c400d38a-54fc-45da-99ed-558fcfc81016_Q0	c400d38a-54fc-45da-99ed-558fcfc81016
"(ROOT
  (SBARQ
    (WHNP (WDT What) (NN color))
    (SQ (VBD did)
      (NP (NNP Andy))
      (VP (VB get)
        (NP
          (NP (PRP$ his) (NN hair))
          (VP (VBN done)))))
    (. ?)))"	"What	WDT	2	det
color	NN	5	dep
did	VBD	5	aux
Andy	NNP	5	nsubj
get	VB	0	ROOT
his	PRP$	7	nmod:poss
hair	NN	8	nsubj
done	VBN	5	dep
?	.	5	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Andy', 'characterOffsetBegin': 15, 'characterOffsetEnd': 19, 'ner': 'PERSON'}, {'docTokenBegin': 5, 'docTokenEnd': 6, 'tokenBegin': 5, 'tokenEnd': 6, 'text': 'his', 'characterOffsetBegin': 24, 'characterOffsetEnd': 27, 'ner': 'PERSON'}]"	What color did Andy get his hair done?	c400d38a-54fc-45da-99ed-558fcfc81016_Q1	c400d38a-54fc-45da-99ed-558fcfc81016
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBN colored)
        (NP
          (NP (NNP Andy) (POS 's))
          (NN hair))))
    (. ?)))"	"Who	WP	2	nsubj
colored	VBN	0	ROOT
Andy	NNP	5	nmod:poss
's	POS	3	case
hair	NN	2	dobj
?	.	2	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Andy', 'characterOffsetBegin': 12, 'characterOffsetEnd': 16, 'ner': 'PERSON'}]"	Who colored Andy's hair?	c400d38a-54fc-45da-99ed-558fcfc81016_Q2	c400d38a-54fc-45da-99ed-558fcfc81016
"(ROOT
  (S
    (VP (VBD Did)
      (NP
        (NP (NNP Andy))
        (PP (IN like)
          (NP (PRP$ his) (JJ new) (NN hair) (NN color)))))
    (. ?)))"	"Did	VBD	0	ROOT
Andy	NNP	1	dobj
like	IN	7	case
his	PRP$	7	nmod:poss
new	JJ	7	amod
hair	NN	7	compound
color	NN	1	nmod
?	.	1	punct
"	"[{'docTokenBegin': 1, 'docTokenEnd': 2, 'tokenBegin': 1, 'tokenEnd': 2, 'text': 'Andy', 'characterOffsetBegin': 4, 'characterOffsetEnd': 8, 'ner': 'PERSON'}, {'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'his', 'characterOffsetBegin': 14, 'characterOffsetEnd': 17, 'ner': 'PERSON'}]"	Did Andy like his new hair color?	c400d38a-54fc-45da-99ed-558fcfc81016_Q3	c400d38a-54fc-45da-99ed-558fcfc81016
"(ROOT
  (SBARQ
    (WHNP (WDT What) (NNS sports))
    (SQ (VBD was)
      (NP (NNP Luke))
      (VP (VBG playing)
        (PP (IN at)
          (NP (NN school)))))
    (. ?)))"	"What	WDT	2	det
sports	NNS	5	dobj
was	VBD	5	aux
Luke	NNP	5	nsubj
playing	VBG	0	ROOT
at	IN	7	case
school	NN	5	nmod
?	.	5	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Luke', 'characterOffsetBegin': 16, 'characterOffsetEnd': 20, 'ner': 'PERSON'}]"	What sports was Luke playing at school?	8fbef343-8806-4bcf-9326-08ca6ebf6cb9_Q0	8fbef343-8806-4bcf-9326-08ca6ebf6cb9
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD made)
        (NP (DT the) (VBG winning) (NN shot))))
    (. ?)))"	"Who	WP	2	nsubj
made	VBD	0	ROOT
the	DT	5	det
winning	VBG	5	amod
shot	NN	2	dobj
?	.	2	punct
"	[]	Who made the winning shot?	8fbef343-8806-4bcf-9326-08ca6ebf6cb9_Q1	8fbef343-8806-4bcf-9326-08ca6ebf6cb9
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD cheered)
        (PP (IN for)
          (NP (DT the) (VBG winning) (NN shot)))))
    (. ?)))"	"Who	WP	2	nsubj
cheered	VBD	0	ROOT
for	IN	6	case
the	DT	6	det
winning	VBG	6	amod
shot	NN	2	nmod
?	.	2	punct
"	[]	Who cheered for the winning shot?	8fbef343-8806-4bcf-9326-08ca6ebf6cb9_Q2	8fbef343-8806-4bcf-9326-08ca6ebf6cb9
"(ROOT
  (S
    (NP (NNP Hopw))
    (VP (VBD did)
      (S
        (NP (NNP Luke))
        (VP (VB feel)
          (PP (IN after)
            (NP (DT the) (VBG winning) (NN shot))))))
    (. ?)))"	"Hopw	NNP	4	nsubj
did	VBD	4	aux
Luke	NNP	4	nsubj
feel	VB	0	ROOT
after	IN	8	case
the	DT	8	det
winning	VBG	8	amod
shot	NN	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 0, 'docTokenEnd': 1, 'tokenBegin': 0, 'tokenEnd': 1, 'text': 'Hopw', 'characterOffsetBegin': 0, 'characterOffsetEnd': 4, 'ner': 'PERSON'}, {'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Luke', 'characterOffsetBegin': 9, 'characterOffsetEnd': 13, 'ner': 'PERSON'}]"	Hopw did Luke feel after the winning shot?	8fbef343-8806-4bcf-9326-08ca6ebf6cb9_Q3	8fbef343-8806-4bcf-9326-08ca6ebf6cb9
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD happened)
        (PP (TO to)
          (NP (NNP Robbie)))
        (PP
          (ADVP (RB halfway))
          (IN through)
          (NP (DT the) (NN competition)))))
    (. ?)))"	"What	WP	2	nsubj
happened	VBD	0	ROOT
to	TO	4	case
Robbie	NNP	2	nmod
halfway	RB	8	advmod
through	IN	8	case
the	DT	8	det
competition	NN	2	nmod
?	.	2	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Robbie', 'characterOffsetBegin': 17, 'characterOffsetEnd': 23, 'ner': 'PERSON'}]"	What happened to Robbie halfway through the competition?	3be3719a-ae77-4106-88ea-988afb19db99_Q0	3be3719a-ae77-4106-88ea-988afb19db99
"(ROOT
  (SBARQ
    (WHADJP (WRB How) (RB long))
    (SQ (VBD did)
      (NP (NNP Robbie))
      (VP (VB stop)
        (PP (IN for))))
    (. ?)))"	"How	WRB	2	advmod
long	RB	5	advmod
did	VBD	5	aux
Robbie	NNP	5	nsubj
stop	VB	0	ROOT
for	IN	5	nmod
?	.	5	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Robbie', 'characterOffsetBegin': 13, 'characterOffsetEnd': 19, 'ner': 'PERSON'}]"	How long did Robbie stop for?	3be3719a-ae77-4106-88ea-988afb19db99_Q1	3be3719a-ae77-4106-88ea-988afb19db99
"(ROOT
  (SQ (VBD Did)
    (NP (NNP Robbie))
    (VP (VB finish)
      (NP (DT the) (NN race)))
    (. ?)))"	"Did	VBD	3	aux
Robbie	NNP	3	nsubj
finish	VB	0	ROOT
the	DT	5	det
race	NN	3	dobj
?	.	3	punct
"	"[{'docTokenBegin': 1, 'docTokenEnd': 2, 'tokenBegin': 1, 'tokenEnd': 2, 'text': 'Robbie', 'characterOffsetBegin': 4, 'characterOffsetEnd': 10, 'ner': 'PERSON'}]"	Did Robbie finish the race?	3be3719a-ae77-4106-88ea-988afb19db99_Q2	3be3719a-ae77-4106-88ea-988afb19db99
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD was)
      (NP
        (NP
          (NP (NNP Robbie) (POS 's))
          (NN rank))
        (PP (IN in)
          (NP (DT the) (NN race)))))
    (. ?)))"	"What	WP	0	ROOT
was	VBD	1	cop
Robbie	NNP	5	nmod:poss
's	POS	3	case
rank	NN	1	nsubj
in	IN	8	case
the	DT	8	det
race	NN	5	nmod
?	.	1	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Robbie', 'characterOffsetBegin': 9, 'characterOffsetEnd': 15, 'ner': 'PERSON'}]"	What was Robbie's rank in the race?	3be3719a-ae77-4106-88ea-988afb19db99_Q3	3be3719a-ae77-4106-88ea-988afb19db99
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (VP (VBG graduating)
        (PP (IN from)
          (NP (NN college)))))
    (. ?)))"	"Who	WP	3	nsubj
was	VBD	3	aux
graduating	VBG	0	ROOT
from	IN	5	case
college	NN	3	nmod
?	.	3	punct
"	[]	Who was graduating from college?	a8d6e66b-da81-4dc7-a470-67f2ab32b9e6_Q0	a8d6e66b-da81-4dc7-a470-67f2ab32b9e6
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD was)
      (NP (DT the) (NN graduation) (NN ceremony)))
    (. ?)))"	"Where	WRB	2	advmod
was	VBD	0	ROOT
the	DT	5	det
graduation	NN	5	compound
ceremony	NN	2	nsubj
?	.	2	punct
"	[]	Where was the graduation ceremony?	a8d6e66b-da81-4dc7-a470-67f2ab32b9e6_Q1	a8d6e66b-da81-4dc7-a470-67f2ab32b9e6
"(ROOT
  (SQ (VBD Did)
    (NP (NNP Jude))
    (VP (VB get)
      (PP (TO to)
        (NP
          (NP (DT the) (NN graduation) (NN ceremony))
          (PP (IN in)
            (NP (NN time))))))
    (. ?)))"	"Did	VBD	3	aux
Jude	NNP	3	nsubj
get	VB	0	ROOT
to	TO	7	case
the	DT	7	det
graduation	NN	7	compound
ceremony	NN	3	nmod
in	IN	9	case
time	NN	3	nmod
?	.	3	punct
"	"[{'docTokenBegin': 1, 'docTokenEnd': 2, 'tokenBegin': 1, 'tokenEnd': 2, 'text': 'Jude', 'characterOffsetBegin': 4, 'characterOffsetEnd': 8, 'ner': 'PERSON'}]"	Did Jude get to the graduation ceremony in time?	a8d6e66b-da81-4dc7-a470-67f2ab32b9e6_Q2	a8d6e66b-da81-4dc7-a470-67f2ab32b9e6
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Jude))
      (VP (VB decide)
        (S
          (VP (TO to)
            (VP (VB grow)
              (PP (IN in)
                (NP (PRP$ his) (NN backyard))))))))
    (. ?)))"	"What	WP	4	dep
did	VBD	4	aux
Jude	NNP	4	nsubj
decide	VB	0	ROOT
to	TO	6	mark
grow	VB	4	xcomp
in	IN	9	case
his	PRP$	9	nmod:poss
backyard	NN	6	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Jude', 'characterOffsetBegin': 9, 'characterOffsetEnd': 13, 'ner': 'PERSON'}, {'docTokenBegin': 7, 'docTokenEnd': 8, 'tokenBegin': 7, 'tokenEnd': 8, 'text': 'his', 'characterOffsetBegin': 32, 'characterOffsetEnd': 35, 'ner': 'PERSON'}]"	What did Jude decide to grow in his backyard?	a8d6e66b-da81-4dc7-a470-67f2ab32b9e6_Q3	a8d6e66b-da81-4dc7-a470-67f2ab32b9e6
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD did)
      (NP (NNP Beth))
      (VP (VBD sent)
        (NP (DT the) (NN letter))
        (PP (TO to))))
    (. ?)))"	"Who	WP	4	dep
did	VBD	4	aux
Beth	NNP	4	nsubj
sent	VBD	0	ROOT
the	DT	6	det
letter	NN	4	dobj
to	TO	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Beth', 'characterOffsetBegin': 8, 'characterOffsetEnd': 12, 'ner': 'PERSON'}]"	Who did Beth sent the letter to?	8fba56f8-e9f8-45a9-a5b9-8adf1744e1ba_Q0	8fba56f8-e9f8-45a9-a5b9-8adf1744e1ba
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Beth))
      (VP (VB receive)
        (ADVP (RB back))))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
Beth	NNP	4	nsubj
receive	VB	0	ROOT
back	RB	4	advmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Beth', 'characterOffsetBegin': 9, 'characterOffsetEnd': 13, 'ner': 'PERSON'}]"	What did Beth receive back?	8fba56f8-e9f8-45a9-a5b9-8adf1744e1ba_Q1	8fba56f8-e9f8-45a9-a5b9-8adf1744e1ba
"(ROOT
  (SQ (VBD Did)
    (NP (NNP Beth))
    (VP (VB think)
      (SBAR
        (S
          (NP (PRP it))
          (VP (VBD sounded)
            (PP (IN like)
              (NP (DT the) (JJ real) (NNP Santa)))))))
    (. ?)))"	"Did	VBD	3	aux
Beth	NNP	3	nsubj
think	VB	0	ROOT
it	PRP	5	nsubj
sounded	VBD	3	ccomp
like	IN	9	case
the	DT	9	det
real	JJ	9	amod
Santa	NNP	5	nmod
?	.	3	punct
"	"[{'docTokenBegin': 1, 'docTokenEnd': 2, 'tokenBegin': 1, 'tokenEnd': 2, 'text': 'Beth', 'characterOffsetBegin': 4, 'characterOffsetEnd': 8, 'ner': 'PERSON'}, {'docTokenBegin': 8, 'docTokenEnd': 9, 'tokenBegin': 8, 'tokenEnd': 9, 'text': 'Santa', 'characterOffsetBegin': 40, 'characterOffsetEnd': 45, 'ner': 'CITY'}]"	Did Beth think it sounded like the real Santa?	8fba56f8-e9f8-45a9-a5b9-8adf1744e1ba_Q2	8fba56f8-e9f8-45a9-a5b9-8adf1744e1ba
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Beth))
      (VP (VB call)
        (SBAR (IN that)
          (FRAG
            (NP (NNP Santa))))))
    (. ?)))"	"What	WP	4	dobj
did	VBD	4	aux
Beth	NNP	4	nsubj
call	VB	0	ROOT
that	IN	6	det
Santa	NNP	4	dobj
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Beth', 'characterOffsetBegin': 9, 'characterOffsetEnd': 13, 'ner': 'PERSON'}, {'docTokenBegin': 5, 'docTokenEnd': 6, 'tokenBegin': 5, 'tokenEnd': 6, 'text': 'Santa', 'characterOffsetBegin': 24, 'characterOffsetEnd': 29, 'ner': 'CITY'}]"	What did Beth call that Santa?	8fba56f8-e9f8-45a9-a5b9-8adf1744e1ba_Q3	8fba56f8-e9f8-45a9-a5b9-8adf1744e1ba
"(ROOT
  (SBARQ
    (WHADVP (WRB How))
    (SQ (VBD did)
      (NP (NNP Jake))
      (VP (VB go)
        (PP (TO to)
          (NP (DT the) (NN store)))))
    (. ?)))"	"How	WRB	4	advmod
did	VBD	4	aux
Jake	NNP	4	nsubj
go	VB	0	ROOT
to	TO	7	case
the	DT	7	det
store	NN	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Jake', 'characterOffsetBegin': 8, 'characterOffsetEnd': 12, 'ner': 'PERSON'}]"	How did Jake go to the store?	b94e1810-9869-4af6-bb74-b4a51c46f3d2_Q0	b94e1810-9869-4af6-bb74-b4a51c46f3d2
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (ADJP (VBG working)))
    (. ?)))"	"Who	WP	3	nsubj
was	VBD	3	aux
working	VBG	0	ROOT
?	.	3	punct
"	[]	Who was working?	b94e1810-9869-4af6-bb74-b4a51c46f3d2_Q1	b94e1810-9869-4af6-bb74-b4a51c46f3d2
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (VP (VBG watching)
        (NP (DT a) (NN movie))))
    (. ?)))"	"Who	WP	3	nsubj
was	VBD	3	aux
watching	VBG	0	ROOT
a	DT	5	det
movie	NN	3	dobj
?	.	3	punct
"	[]	Who was watching a movie?	b94e1810-9869-4af6-bb74-b4a51c46f3d2_Q2	b94e1810-9869-4af6-bb74-b4a51c46f3d2
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBD did)
      (NP (NNP Jake))
      (VP (VB need)
        (S
          (VP (TO to)
            (VP (VB buy)
              (PP (IN from)
                (NP (DT the) (NN store))))))))
    (. ?)))"	"What	WP	4	dep
did	VBD	4	aux
Jake	NNP	4	nsubj
need	VB	0	ROOT
to	TO	6	mark
buy	VB	4	xcomp
from	IN	9	case
the	DT	9	det
store	NN	6	nmod
?	.	4	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Jake', 'characterOffsetBegin': 9, 'characterOffsetEnd': 13, 'ner': 'PERSON'}]"	What did Jake need to buy from the store?	b94e1810-9869-4af6-bb74-b4a51c46f3d2_Q3	b94e1810-9869-4af6-bb74-b4a51c46f3d2
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ (VBZ is)
      (NP
        (NP (PRP$ my) (NN dog))
        (SBAR
          (S
            (VP (VBD terrified)
              (PP (IN of)))))))
    (. ?)))"	"What	WP	5	dobj
is	VBZ	1	cop
my	PRP$	4	nmod:poss
dog	NN	5	nsubj
terrified	VBD	0	ROOT
of	IN	5	nmod
?	.	5	punct
"	[]	What is my dog terrified of?	ae7e744e-fd27-46c2-befb-7e8427cb679c_Q0	ae7e744e-fd27-46c2-befb-7e8427cb679c
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (PRP$ my) (NN dog))
      (VP (VB hide)))
    (. ?)))"	"Where	WRB	5	advmod
did	VBD	5	aux
my	PRP$	4	nmod:poss
dog	NN	5	nsubj
hide	VB	0	ROOT
?	.	5	punct
"	[]	Where did my dog hide?	ae7e744e-fd27-46c2-befb-7e8427cb679c_Q1	ae7e744e-fd27-46c2-befb-7e8427cb679c
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD happened)
        (PP (TO to)
          (NP
            (NP (NNP Meg) (POS 's))
            (NN mom)))))
    (. ?)))"	"What	WP	2	nsubj
happened	VBD	0	ROOT
to	TO	6	case
Meg	NNP	6	nmod:poss
's	POS	4	case
mom	NN	2	nmod
?	.	2	punct
"	"[{'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'Meg', 'characterOffsetBegin': 17, 'characterOffsetEnd': 20, 'ner': 'PERSON'}]"	What happened to Meg's mom?	f3643541-c339-4377-851d-144ea400d551_Q0	f3643541-c339-4377-851d-144ea400d551
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ (VBD was)
      (NP
        (NP (NNP Meg) (POS 's))
        (NN dad)))
    (. ?)))"	"Who	WP	0	ROOT
was	VBD	1	cop
Meg	NNP	5	nmod:poss
's	POS	3	case
dad	NN	1	nsubj
?	.	1	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Meg', 'characterOffsetBegin': 8, 'characterOffsetEnd': 11, 'ner': 'PERSON'}]"	Who was Meg's dad?	f3643541-c339-4377-851d-144ea400d551_Q1	f3643541-c339-4377-851d-144ea400d551
"(ROOT
  (SBARQ
    (WHNP
      (WHNP (WRB How) (RB long))
      (SBAR (IN after)
        (S
          (NP (PRP$ his) (NN wife))
          (VP (VBD died)))))
    (SQ (VBD did)
      (NP (NNP Eric))
      (VP (VB marry)))
    (. ?)))"	"How	WRB	2	advmod
long	RB	9	advmod
after	IN	6	mark
his	PRP$	5	nmod:poss
wife	NN	6	nsubj
died	VBD	2	advcl
did	VBD	9	aux
Eric	NNP	9	nsubj
marry	VB	0	ROOT
?	.	9	punct
"	"[{'docTokenBegin': 7, 'docTokenEnd': 8, 'tokenBegin': 7, 'tokenEnd': 8, 'text': 'Eric', 'characterOffsetBegin': 33, 'characterOffsetEnd': 37, 'ner': 'PERSON'}, {'docTokenBegin': 3, 'docTokenEnd': 4, 'tokenBegin': 3, 'tokenEnd': 4, 'text': 'his', 'characterOffsetBegin': 15, 'characterOffsetEnd': 18, 'ner': 'PERSON'}]"	How long after his wife died did Eric marry?	f3643541-c339-4377-851d-144ea400d551_Q2	f3643541-c339-4377-851d-144ea400d551
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD were)
        (ADJP (RB very) (JJ sad))))
    (. ?)))"	"Who	WP	0	ROOT
were	VBD	1	cop
very	RB	4	advmod
sad	JJ	1	nsubj
?	.	1	punct
"	[]	Who were very sad?	f3643541-c339-4377-851d-144ea400d551_Q3	f3643541-c339-4377-851d-144ea400d551
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (PRP I))
      (VP (VB go)
        (NP-TMP (JJ last) (NN year))))
    (. ?)))"	"Where	WRB	4	advmod
did	VBD	4	aux
I	PRP	4	nsubj
go	VB	0	ROOT
last	JJ	6	amod
year	NN	4	nmod:tmod
?	.	4	punct
"	"[{'docTokenBegin': 4, 'docTokenEnd': 6, 'tokenBegin': 4, 'tokenEnd': 6, 'text': 'last year', 'characterOffsetBegin': 15, 'characterOffsetEnd': 24, 'ner': 'DATE', 'normalizedNER': 'THIS P1Y OFFSET P-1Y', 'timex': {'tid': 't1', 'type': 'DATE', 'altValue': 'THIS P1Y OFFSET P-1Y'}}]"	Where did I go last year?	2ef3788f-6b2b-45c8-b6ba-71450d565e6a_Q0	2ef3788f-6b2b-45c8-b6ba-71450d565e6a
"(ROOT
  (SBARQ
    (WHADVP (WRB Where))
    (SQ (VBD did)
      (NP (PRP we))
      (VP (VBD had)
        (NP (NN lunch))))
    (. ?)))"	"Where	WRB	4	advmod
did	VBD	4	aux
we	PRP	4	nsubj
had	VBD	0	ROOT
lunch	NN	4	dobj
?	.	4	punct
"	[]	Where did we had lunch?	2ef3788f-6b2b-45c8-b6ba-71450d565e6a_Q1	2ef3788f-6b2b-45c8-b6ba-71450d565e6a
"(ROOT
  (SBARQ
    (WHADVP (WRB How))
    (SQ (VBD did)
      (NP (PRP I))
      (VP (VB go)
        (PP (TO to)
          (NP (NNP Maine)))))
    (. ?)))"	"How	WRB	4	advmod
did	VBD	4	aux
I	PRP	4	nsubj
go	VB	0	ROOT
to	TO	6	case
Maine	NNP	4	nmod
?	.	4	punct
"	"[{'docTokenBegin': 5, 'docTokenEnd': 6, 'tokenBegin': 5, 'tokenEnd': 6, 'text': 'Maine', 'characterOffsetBegin': 16, 'characterOffsetEnd': 21, 'ner': 'STATE_OR_PROVINCE'}]"	How did I go to Maine?	2ef3788f-6b2b-45c8-b6ba-71450d565e6a_Q2	2ef3788f-6b2b-45c8-b6ba-71450d565e6a
"(ROOT
  (SBARQ
    (WHNP (WP Who))
    (SQ
      (VP (VBD drove)
        (NP (PRP me))
        (ADVP (RB back)
          (PP (TO to)
            (NP (DT the) (NN train) (NN station))))))
    (. ?)))"	"Who	WP	2	nsubj
drove	VBD	0	ROOT
me	PRP	2	dobj
back	RB	2	advmod
to	TO	8	case
the	DT	8	det
train	NN	8	compound
station	NN	4	nmod
?	.	2	punct
"	"[{'docTokenBegin': 6, 'docTokenEnd': 7, 'tokenBegin': 6, 'tokenEnd': 7, 'text': 'train', 'characterOffsetBegin': 25, 'characterOffsetEnd': 30, 'ner': 'CRIMINAL_CHARGE'}]"	Who drove me back to the train station?	2ef3788f-6b2b-45c8-b6ba-71450d565e6a_Q3	2ef3788f-6b2b-45c8-b6ba-71450d565e6a
"(ROOT
  (SBARQ
    (WHNP (WP What))
    (SQ
      (VP (VBD did)
        (SBAR
          (S
            (NP
              (NP (NNP Heather))
              (CC and)
              (NP (PRP$ her) (NN family)))
            (VP (VBP want)
              (PP (IN for)
                (NP (NN dinner))))))))
    (. ?)))"	"What	WP	7	dobj
did	VBD	7	aux
Heather	NNP	7	nsubj
and	CC	3	cc
her	PRP$	6	nmod:poss
family	NN	3	conj
want	VBP	0	ROOT
for	IN	9	case
dinner	NN	7	nmod
?	.	7	punct
"	"[{'docTokenBegin': 2, 'docTokenEnd': 3, 'tokenBegin': 2, 'tokenEnd': 3, 'text': 'Heather', 'characterOffsetBegin': 9, 'characterOffsetEnd': 16, 'ner': 'PERSON'}, {'docTokenBegin': 4, 'docTokenEnd': 5, 'tokenBegin': 4, 'tokenEnd': 5, 'text': 'her', 'characterOffsetBegin': 21, 'characterOffsetEnd': 24, 'ner': 'PERSON'}]"	What did Heather and her family want for dinner?	9a66b66d-034d-495e-a60e-e22c25e0e0fa_Q0	9a66b66d-034d-495e-a60e-e22c25e0e0fa
